Transaction Dates (Calculated),N.Y.C. - J Day Ahead Price,N.Y.C. - J Day Ahead Forecast Load
9/8/2015,20.48,5946
9/8/2015,22.14,6160
9/8/2015,27.18,6570
9/8/2015,32,7144
9/8/2015,34.36,7747
9/8/2015,37.19,8234
9/8/2015,41.72,8598
9/8/2015,46.98,8838
9/8/2015,52.29,9035
9/8/2015,63.75,9203
9/8/2015,75.14,9367
9/8/2015,86.29,9509
9/8/2015,86.45,9545
9/8/2015,77.23,9479
9/8/2015,55.44,9130
9/8/2015,51.85,8890
9/8/2015,52.42,8811
9/8/2015,43.46,8544
9/8/2015,33.99,8167
9/8/2015,30.04,7634
9/8/2015,28.25,7205
9/9/2015,25.16,6878
9/9/2015,23.32,6766
9/9/2015,21.59,6684
9/9/2015,21.05,6650
9/9/2015,22.25,6759
9/9/2015,27.77,7323
9/9/2015,30.62,7896
9/9/2015,33.68,8504
9/9/2015,36.92,8995
9/9/2015,40.44,9326
9/9/2015,45.61,9516
9/9/2015,50,9661
9/9/2015,58.83,9805
9/9/2015,66.83,9894
9/9/2015,86.06,9980
9/9/2015,83.47,10030
9/9/2015,70,9952
9/9/2015,51.78,9563
9/9/2015,50.15,9228
9/9/2015,47.94,9058
9/9/2015,42.92,8823
9/9/2015,33.08,8460
9/9/2015,30.3,7958
9/9/2015,32.57,7631
9/10/2015,27.62,7157
9/10/2015,25.83,6888
9/10/2015,24.09,6715
9/10/2015,23.88,6678
9/10/2015,25.88,6919
9/10/2015,30.84,7341
9/10/2015,32.18,7894
9/10/2015,39.44,8431
9/10/2015,40.83,8810
9/10/2015,42.5,9042
9/10/2015,45.52,9175
9/10/2015,47.2,9261
9/10/2015,52.24,9327
9/10/2015,62.81,9349
9/10/2015,70.2,9356
9/10/2015,71.4,9349
9/10/2015,59.8,9229
9/10/2015,46.08,8840
9/10/2015,44.83,8587
9/10/2015,43.56,8448
9/10/2015,41.69,8196
9/10/2015,38.81,7844
9/10/2015,34.53,7430
9/10/2015,29.43,6945
9/11/2015,24.7,6472
9/11/2015,20.2,6280
9/11/2015,18.16,6162
9/11/2015,17.64,6124
9/11/2015,17.48,6301
9/11/2015,26.75,6690
9/11/2015,28.78,7148
9/11/2015,34.05,7604
9/11/2015,36.9,7947
9/11/2015,38.27,8169
9/11/2015,38.8,8317
9/11/2015,40.46,8429
9/11/2015,44.23,8513
9/11/2015,48.43,8559
9/11/2015,50,8591
9/11/2015,48.94,8622
9/11/2015,43.28,8561
9/11/2015,38.87,8222
9/11/2015,38.85,7995
9/11/2015,36.48,7916
9/11/2015,32.59,7686
9/11/2015,29.93,7420
9/11/2015,25.14,7073
9/11/2015,21.21,6628
9/12/2015,17.73,6061
9/12/2015,17.05,5793
9/12/2015,15.54,5612
9/12/2015,14.01,5526
9/12/2015,13.43,5479
9/12/2015,13.88,5542
9/12/2015,15.15,5727
9/12/2015,20.85,6120
9/12/2015,26.88,6501
9/12/2015,29.14,6860
9/12/2015,30.59,7073
9/12/2015,30.26,7203
9/12/2015,34.93,7273
9/12/2015,35.88,7290
9/12/2015,36.13,7286
9/12/2015,34.93,7262
9/12/2015,32.26,7202
9/12/2015,29.82,7090
9/12/2015,32.23,7094
9/12/2015,29.12,7155
9/12/2015,29.34,7046
9/12/2015,25.73,6837
9/12/2015,21.43,6588
9/12/2015,20.94,6095
9/13/2015,16.66,5821
9/13/2015,15.41,5560
9/13/2015,13.51,5396
9/13/2015,11.57,5299
9/13/2015,11.2,5244
9/13/2015,10.73,5286
9/13/2015,11.6,5387
9/13/2015,15.86,5698
9/13/2015,19.23,6062
9/13/2015,22.04,6391
9/13/2015,23.68,6616
9/13/2015,25.54,6764
9/13/2015,26.14,6846
9/13/2015,26.85,6851
9/13/2015,27.63,6827
9/13/2015,27.66,6801
9/13/2015,27.63,6746
9/13/2015,26.66,6675
9/13/2015,27.67,6683
9/13/2015,26.82,6724
9/13/2015,24.28,6604
9/13/2015,22.56,6326
9/13/2015,18.03,5945
9/13/2015,17.38,5310
9/14/2015,15.02,5096
9/14/2015,14.15,4897
9/14/2015,13.03,4793
9/14/2015,12.07,4787
9/14/2015,14.09,5027
9/14/2015,17.87,5429
9/14/2015,21.96,5949
9/14/2015,23.98,6412
9/14/2015,29.09,6741
9/14/2015,28.41,6940
9/14/2015,28.82,7076
9/14/2015,29.55,7202
9/14/2015,30.03,7344
9/14/2015,31.85,7436
9/14/2015,33.56,7511
9/14/2015,35.05,7553
9/14/2015,31.85,7520
9/14/2015,29.57,7226
9/14/2015,30.66,7110
9/14/2015,29.67,7087
9/14/2015,27.25,6851
9/14/2015,25,6513
9/14/2015,23.63,6056
9/14/2015,22.35,5534
9/15/2015,18.69,5103
9/15/2015,17.11,4864
9/15/2015,16.41,4730
9/15/2015,15.37,4710
9/15/2015,17.7,4963
9/15/2015,24.02,5342
9/15/2015,28.75,5922
9/15/2015,32.34,6454
9/15/2015,34.04,6857
9/15/2015,34.41,7112
9/15/2015,36.35,7307
9/15/2015,37.94,7480
9/15/2015,38.53,7665
9/15/2015,41.52,7783
9/15/2015,44.99,7859
9/15/2015,45,7863
9/15/2015,45.2,7821
9/15/2015,37.75,7576
9/15/2015,38.06,7493
9/15/2015,35.4,7404
9/15/2015,34.55,7205
9/15/2015,32.38,6873
9/15/2015,27.83,6377
9/15/2015,22.63,5742
9/16/2015,17.7,5342
9/16/2015,13.23,5117
9/16/2015,12.07,4987
9/16/2015,11.6,4959
9/16/2015,17.37,5166
9/16/2015,23.45,5605
9/16/2015,29.63,6208
9/16/2015,32.24,6761
9/16/2015,34.1,7207
9/16/2015,35.23,7507
9/16/2015,38.15,7730
9/16/2015,38.95,7921
9/16/2015,41.53,8129
9/16/2015,51.02,8253
9/16/2015,54.43,8317
9/16/2015,57.89,8299
9/16/2015,51.04,8241
9/16/2015,39.29,7990
9/16/2015,38.86,7876
9/16/2015,36.51,7737
9/16/2015,35.57,7507
9/16/2015,33.29,7150
9/16/2015,30.42,6615
9/16/2015,25.5,5813
9/17/2015,22,5621
9/17/2015,15.17,5350
9/17/2015,13.12,5200
9/17/2015,12.34,5171
9/17/2015,19.98,5405
9/17/2015,25.89,5832
9/17/2015,31.23,6440
9/17/2015,36.59,6981
9/17/2015,37.93,7439
9/17/2015,39.2,7751
9/17/2015,42.34,7981
9/17/2015,44.96,8179
9/17/2015,52.43,8366
9/17/2015,60.41,8483
9/17/2015,67.54,8527
9/17/2015,71.51,8474
9/17/2015,59.96,8396
9/17/2015,47.04,8116
9/17/2015,42.99,7976
9/17/2015,41.01,7796
9/17/2015,38.56,7543
9/17/2015,38.01,7173
9/17/2015,33.87,6631
9/17/2015,26.8,6032
9/18/2015,22.47,5745
9/18/2015,16.6,5484
9/18/2015,15.01,5334
9/18/2015,15.57,5298
9/18/2015,18.99,5494
9/18/2015,24.98,5931
9/18/2015,30.46,6521
9/18/2015,35.09,7037
9/18/2015,39.13,7480
9/18/2015,41.98,7780
9/18/2015,44.73,7989
9/18/2015,52.89,8152
9/18/2015,60.56,8303
9/18/2015,69.47,8379
9/18/2015,73.46,8390
9/18/2015,75.16,8324
9/18/2015,67.08,8219
9/18/2015,51.24,7919
9/18/2015,48.37,7740
9/18/2015,39.62,7526
9/18/2015,38.52,7271
9/18/2015,33.06,6948
9/18/2015,25.26,6495
9/18/2015,26.19,6043
9/19/2015,25.8,5763
9/19/2015,23.16,5639
9/19/2015,18.55,5561
9/19/2015,17.51,5513
9/19/2015,18.32,5414
9/19/2015,22.23,5659
9/19/2015,22.11,5852
9/19/2015,28.94,6107
9/19/2015,32.37,6416
9/19/2015,34.05,6678
9/19/2015,35.95,6855
9/19/2015,40.5,6973
9/19/2015,47.48,7046
9/19/2015,50.45,7076
9/19/2015,53.07,7095
9/19/2015,52.59,7083
9/19/2015,45.42,7069
9/19/2015,40.22,6960
9/19/2015,43.14,6949
9/19/2015,39.04,6877
9/19/2015,35,6768
9/19/2015,33.48,6579
9/19/2015,29.4,6336
9/19/2015,26.63,5975
9/20/2015,23.07,5575
9/20/2015,20.23,5288
9/20/2015,20.51,5119
9/20/2015,19.21,5005
9/20/2015,17.92,4961
9/20/2015,18.58,5073
9/20/2015,17.15,5239
9/20/2015,21.97,5500
9/20/2015,25.52,5838
9/20/2015,26.72,6119
9/20/2015,27.1,6307
9/20/2015,27.37,6414
9/20/2015,29.75,6459
9/20/2015,29.99,6474
9/20/2015,30.02,6488
9/20/2015,30.67,6466
9/20/2015,30.24,6442
9/20/2015,29.39,6340
9/20/2015,32.91,6389
9/20/2015,31.11,6368
9/20/2015,29.34,6199
9/20/2015,26.15,5953
9/20/2015,23.58,5589
9/20/2015,19,5349
9/21/2015,18.39,4971
9/21/2015,17.26,4868
9/21/2015,16.3,4816
9/21/2015,16.56,4807
9/21/2015,18.69,4921
9/21/2015,22.75,5461
9/21/2015,26.09,5970
9/21/2015,29.48,6387
9/21/2015,31.62,6722
9/21/2015,32.24,6907
9/21/2015,33.01,7008
9/21/2015,32.51,7068
9/21/2015,36.28,7129
9/21/2015,36.38,7151
9/21/2015,39.76,7192
9/21/2015,42.06,7226
9/21/2015,41.66,7185
9/21/2015,32.46,6970
9/21/2015,38.09,6819
9/21/2015,35.85,6648
9/21/2015,32.38,6498
9/21/2015,29.55,6177
9/21/2015,23.35,5799
9/21/2015,18.47,5313
9/22/2015,16.66,4911
9/22/2015,14.26,4686
9/22/2015,13.27,4581
9/22/2015,13.15,4566
9/22/2015,16.71,4836
9/22/2015,24.36,5273
9/22/2015,27.04,5827
9/22/2015,27.67,6288
9/22/2015,30.28,6636
9/22/2015,32.02,6840
9/22/2015,32,6972
9/22/2015,32.09,7069
9/22/2015,35.05,7157
9/22/2015,35.33,7203
9/22/2015,35.57,7261
9/22/2015,37.77,7292
9/22/2015,35.83,7242
9/22/2015,33.32,7005
9/22/2015,36.63,6837
9/22/2015,34.64,6660
9/22/2015,30.23,6433
9/22/2015,26.94,6091
9/22/2015,22.08,5600
9/22/2015,22.65,4982
9/23/2015,16.62,4751
9/23/2015,13.67,4633
9/23/2015,13.5,4564
9/23/2015,15.94,4543
9/23/2015,20.99,4631
9/23/2015,28.56,5177
9/23/2015,28.75,5712
9/23/2015,32.97,6202
9/23/2015,35.42,6553
9/23/2015,35.68,6784
9/23/2015,35.94,6930
9/23/2015,37.11,7046
9/23/2015,40.99,7163
9/23/2015,45.8,7250
9/23/2015,52.74,7349
9/23/2015,58.84,7397
9/23/2015,50.4,7347
9/23/2015,38.62,7058
9/23/2015,44.6,6886
9/23/2015,36.24,6758
9/23/2015,34.58,6514
9/23/2015,29.64,6175
9/23/2015,26.98,5720
9/23/2015,23.94,5154
9/24/2015,17.99,4880
9/24/2015,15.43,4745
9/24/2015,14.61,4668
9/24/2015,17.16,4649
9/24/2015,22.65,4754
9/24/2015,28.5,5296
9/24/2015,31.24,5825
9/24/2015,32.72,6313
9/24/2015,34.9,6664
9/24/2015,35.75,6892
9/24/2015,35.78,7063
9/24/2015,36.54,7175
9/24/2015,39.01,7292
9/24/2015,40.24,7365
9/24/2015,44.45,7458
9/24/2015,50.71,7537
9/24/2015,47.15,7487
9/24/2015,36.28,7227
9/24/2015,42.56,7019
9/24/2015,37.07,6852
9/24/2015,33.05,6650
9/24/2015,31.03,6312
9/24/2015,27.4,5898
9/24/2015,24.53,5298
9/25/2015,20.33,5022
9/25/2015,16.98,4767
9/25/2015,16.36,4616
9/25/2015,17.36,4593
9/25/2015,21.97,4869
9/25/2015,28.04,5284
9/25/2015,28.65,5881
9/25/2015,33.94,6391
9/25/2015,35.82,6763
9/25/2015,37.02,6973
9/25/2015,33.15,7086
9/25/2015,34.57,7145
9/25/2015,35.47,7194
9/25/2015,35.79,7185
9/25/2015,37.58,7207
9/25/2015,38.76,7228
9/25/2015,35.28,7137
9/25/2015,33.72,6845
9/25/2015,37.13,6637
9/25/2015,31.89,6494
9/25/2015,29.34,6228
9/25/2015,27.5,5837
9/25/2015,26.3,5458
9/25/2015,22.89,4988
9/26/2015,20.19,4815
9/26/2015,17.83,4596
9/26/2015,13.54,4455
9/26/2015,13.7,4392
9/26/2015,12.27,4352
9/26/2015,19.46,4565
9/26/2015,21.5,4786
9/26/2015,26.27,5101
9/26/2015,28.07,5425
9/26/2015,28.63,5673
9/26/2015,29.53,5815
9/26/2015,29.2,5877
9/26/2015,30.75,5891
9/26/2015,30.75,5855
9/26/2015,30.74,5845
9/26/2015,30.95,5835
9/26/2015,30.59,5771
9/26/2015,30.29,5706
9/26/2015,32.6,5710
9/26/2015,30.83,5612
9/26/2015,29.75,5460
9/26/2015,26.43,5226
9/26/2015,22.86,4956
9/26/2015,17.7,4641
9/27/2015,17.13,4516
9/27/2015,11.01,4367
9/27/2015,11.07,4263
9/27/2015,10.54,4222
9/27/2015,8.51,4166
9/27/2015,10.88,4326
9/27/2015,14.66,4443
9/27/2015,17.78,4670
9/27/2015,20.1,4895
9/27/2015,22.95,5180
9/27/2015,23.39,5361
9/27/2015,24.15,5480
9/27/2015,24.13,5547
9/27/2015,24.13,5574
9/27/2015,24.38,5630
9/27/2015,24.15,5688
9/27/2015,24.61,5703
9/27/2015,25.03,5698
9/27/2015,31.34,5801
9/27/2015,26.83,5814
9/27/2015,25.33,5717
9/27/2015,23.52,5491
9/27/2015,21.01,5184
9/27/2015,18.22,4634
9/28/2015,12.48,4580
9/28/2015,9.74,4434
9/28/2015,9.51,4345
9/28/2015,9.37,4346
9/28/2015,16.85,4522
9/28/2015,23.03,5117
9/28/2015,24.93,5752
9/28/2015,27.36,6314
9/28/2015,28,6714
9/28/2015,30.66,6971
9/28/2015,32.13,7154
9/28/2015,33.36,7312
9/28/2015,35.82,7443
9/28/2015,35.94,7494
9/28/2015,36.69,7564
9/28/2015,40.76,7630
9/28/2015,38,7560
9/28/2015,37.19,7328
9/28/2015,39.15,7195
9/28/2015,31.62,7025
9/28/2015,30.11,6771
9/28/2015,25.62,6375
9/28/2015,23.05,5853
9/28/2015,18.1,5220
9/29/2015,14.98,5175
9/29/2015,11.52,5087
9/29/2015,11.08,5020
9/29/2015,11.1,5008
9/29/2015,16.56,5072
9/29/2015,25.25,5779
9/29/2015,27.88,6376
9/29/2015,32.86,6916
9/29/2015,36.5,7301
9/29/2015,38.24,7534
9/29/2015,38.23,7693
9/29/2015,40.06,7832
9/29/2015,48.05,7933
9/29/2015,54.52,7968
9/29/2015,54.14,8014
9/29/2015,41.93,8056
9/29/2015,39.39,8000
9/29/2015,37.78,7761
9/29/2015,43.63,7608
9/29/2015,37.45,7417
9/29/2015,33.57,7163
9/29/2015,26.97,6766
9/29/2015,25.15,6239
9/29/2015,22.13,5824
9/30/2015,17.6,5508
9/30/2015,15.35,5297
9/30/2015,14.16,5169
9/30/2015,14.7,5186
9/30/2015,18.15,5452
9/30/2015,27.37,6043
9/30/2015,28.51,6619
9/30/2015,30.7,7100
9/30/2015,32.65,7417
9/30/2015,34.17,7590
9/30/2015,34.09,7656
9/30/2015,33.52,7689
9/30/2015,34.59,7693
9/30/2015,35.16,7624
9/30/2015,35.18,7569
9/30/2015,34.85,7528
9/30/2015,33.59,7426
9/30/2015,33.34,7202
9/30/2015,35.7,7067
9/30/2015,31,6837
9/30/2015,26.62,6554
9/30/2015,23.52,6170
9/30/2015,17.37,5713
9/30/2015,19.83,5406
10/1/2015,16.88,4967
10/1/2015,14.56,4722
10/1/2015,13.66,4588
10/1/2015,14.62,4579
10/1/2015,16.64,4769
10/1/2015,28.45,5203
10/1/2015,26.81,5749
10/1/2015,26.85,6166
10/1/2015,28.29,6426
10/1/2015,29.4,6551
10/1/2015,28.83,6597
10/1/2015,28.89,6619
10/1/2015,28.83,6615
10/1/2015,28.7,6601
10/1/2015,28.73,6627
10/1/2015,29.77,6709
10/1/2015,29.53,6706
10/1/2015,30.15,6563
10/1/2015,35.3,6493
10/1/2015,28.57,6305
10/1/2015,26.63,6073
10/1/2015,22.42,5745
10/1/2015,16.76,5339
10/1/2015,16.7,4857
10/2/2015,14.51,4600
10/2/2015,14.12,4319
10/2/2015,12.49,4175
10/2/2015,13.9,4163
10/2/2015,15.08,4406
10/2/2015,26.29,4744
10/2/2015,28.05,5279
10/2/2015,27.95,5719
10/2/2015,29.11,6012
10/2/2015,33.41,6173
10/2/2015,29.11,6240
10/2/2015,29.01,6264
10/2/2015,28.8,6257
10/2/2015,28.02,6219
10/2/2015,27.26,6210
10/2/2015,27.89,6278
10/2/2015,32.56,6268
10/2/2015,36.54,6140
10/2/2015,35.74,6063
10/2/2015,31.1,5859
10/2/2015,28.9,5621
10/2/2015,26.13,5326
10/2/2015,20.5,4977
10/2/2015,12.69,4506
10/3/2015,12.94,4347
10/3/2015,14.39,4188
10/3/2015,12.98,4085
10/3/2015,12.95,4054
10/3/2015,11.11,4067
10/3/2015,14.66,4306
10/3/2015,16.25,4530
10/3/2015,21,4770
10/3/2015,29.12,5042
10/3/2015,32.86,5259
10/3/2015,24.7,5400
10/3/2015,24,5464
10/3/2015,22.83,5461
10/3/2015,22.01,5390
10/3/2015,20.98,5352
10/3/2015,21.51,5401
10/3/2015,25.32,5411
10/3/2015,28.56,5431
10/3/2015,29.57,5513
10/3/2015,27,5401
10/3/2015,23.53,5231
10/3/2015,21.95,5003
10/3/2015,16.3,4726
10/3/2015,17.56,4404
10/4/2015,15.13,4181
10/4/2015,13.97,4054
10/4/2015,12.1,3955
10/4/2015,11.94,3923
10/4/2015,12.34,3895
10/4/2015,13.05,4095
10/4/2015,14.87,4250
10/4/2015,18.69,4420
10/4/2015,21.13,4655
10/4/2015,22.36,4861
10/4/2015,22.31,5013
10/4/2015,22.49,5100
10/4/2015,22.54,5123
10/4/2015,22,5080
10/4/2015,21.35,5072
10/4/2015,22,5127
10/4/2015,23.6,5177
10/4/2015,29.41,5262
10/4/2015,31.61,5391
10/4/2015,25.49,5334
10/4/2015,24.63,5192
10/4/2015,21.68,4961
10/4/2015,19.24,4647
10/4/2015,17.76,4350
10/5/2015,15.21,4130
10/5/2015,15.53,4046
10/5/2015,15.17,3984
10/5/2015,15.47,3986
10/5/2015,17.94,4104
10/5/2015,27.58,4689
10/5/2015,29.6,5273
10/5/2015,29.62,5697
10/5/2015,29.55,5981
10/5/2015,31.34,6128
10/5/2015,30.82,6194
10/5/2015,30.69,6230
10/5/2015,31.22,6246
10/5/2015,30.62,6197
10/5/2015,31.2,6189
10/5/2015,31.38,6250
10/5/2015,32.03,6266
10/5/2015,34.88,6185
10/5/2015,38.63,6145
10/5/2015,31.28,5964
10/5/2015,28.45,5720
10/5/2015,24.84,5376
10/5/2015,21.61,4940
10/5/2015,21.04,4559
10/6/2015,19.05,4247
10/6/2015,18.08,4118
10/6/2015,17.84,4031
10/6/2015,18.66,4024
10/6/2015,21.59,4175
10/6/2015,31.32,4709
10/6/2015,31.63,5294
10/6/2015,30.21,5711
10/6/2015,30.91,5985
10/6/2015,31.78,6132
10/6/2015,31.71,6205
10/6/2015,32,6252
10/6/2015,32,6286
10/6/2015,31.79,6257
10/6/2015,32.05,6266
10/6/2015,32.96,6320
10/6/2015,33.18,6317
10/6/2015,38.85,6221
10/6/2015,43.22,6159
10/6/2015,32.03,5964
10/6/2015,29.73,5731
10/6/2015,27.92,5398
10/6/2015,23.22,4975
10/6/2015,26.44,4550
10/7/2015,23.9,4317
10/7/2015,23.78,4210
10/7/2015,21.57,4132
10/7/2015,23.79,4120
10/7/2015,25.77,4246
10/7/2015,34.03,4868
10/7/2015,34.07,5501
10/7/2015,32.71,5949
10/7/2015,34.32,6256
10/7/2015,35.9,6427
10/7/2015,35.82,6510
10/7/2015,34.88,6557
10/7/2015,35.52,6593
10/7/2015,34.81,6554
10/7/2015,34.5,6551
10/7/2015,34.47,6584
10/7/2015,35.83,6558
10/7/2015,37.16,6428
10/7/2015,42.41,6343
10/7/2015,34.26,6117
10/7/2015,32.48,5858
10/7/2015,27.28,5520
10/7/2015,25.37,5083
10/7/2015,23.3,4612
10/8/2015,20.76,4365
10/8/2015,19.52,4209
10/8/2015,18.97,4108
10/8/2015,19.81,4098
10/8/2015,21.81,4278
10/8/2015,31.82,4837
10/8/2015,30.32,5464
10/8/2015,30,5911
10/8/2015,31.91,6212
10/8/2015,33.33,6360
10/8/2015,33.72,6415
10/8/2015,33.84,6450
10/8/2015,33.61,6461
10/8/2015,32.38,6406
10/8/2015,32.51,6384
10/8/2015,33.76,6403
10/8/2015,33.14,6392
10/8/2015,37.51,6297
10/8/2015,42.05,6231
10/8/2015,32.75,6023
10/8/2015,28.65,5766
10/8/2015,26.37,5427
10/8/2015,24.73,4997
10/8/2015,21.31,4561
10/9/2015,19.9,4384
10/9/2015,17.55,4296
10/9/2015,16.39,4219
10/9/2015,17.4,4203
10/9/2015,19.5,4307
10/9/2015,30.96,4989
10/9/2015,29.92,5647
10/9/2015,30.77,6130
10/9/2015,32.47,6484
10/9/2015,34.12,6684
10/9/2015,34.2,6791
10/9/2015,35.43,6872
10/9/2015,35.5,6911
10/9/2015,34.03,6879
10/9/2015,35.89,6871
10/9/2015,35.99,6883
10/9/2015,34.11,6847
10/9/2015,37.56,6683
10/9/2015,39.55,6561
10/9/2015,31.74,6317
10/9/2015,28.66,6050
10/9/2015,27.66,5726
10/9/2015,26.14,5325
10/9/2015,24.45,4939
10/10/2015,19.69,4637
10/10/2015,19.16,4372
10/10/2015,17.93,4188
10/10/2015,17.87,4123
10/10/2015,16.84,4137
10/10/2015,21.79,4361
10/10/2015,23.08,4601
10/10/2015,25.02,4837
10/10/2015,27.59,5080
10/10/2015,27.65,5258
10/10/2015,27.66,5366
10/10/2015,27.26,5421
10/10/2015,26,5422
10/10/2015,25.65,5397
10/10/2015,25.53,5391
10/10/2015,26.17,5392
10/10/2015,27.61,5419
10/10/2015,30.94,5505
10/10/2015,32.33,5587
10/10/2015,29.23,5495
10/10/2015,27.61,5343
10/10/2015,24.29,5131
10/10/2015,23.54,4868
10/10/2015,19.52,4585
10/11/2015,16.93,4204
10/11/2015,16.27,4073
10/11/2015,16.02,3972
10/11/2015,15,3928
10/11/2015,14.8,3902
10/11/2015,17.53,4128
10/11/2015,17.71,4278
10/11/2015,20.18,4425
10/11/2015,21.36,4633
10/11/2015,22.16,4823
10/11/2015,23,4971
10/11/2015,23,5078
10/11/2015,21.87,5135
10/11/2015,21.2,5155
10/11/2015,22,5191
10/11/2015,26,5219
10/11/2015,27.13,5258
10/11/2015,32.98,5373
10/11/2015,34.69,5509
10/11/2015,30.89,5463
10/11/2015,26.66,5356
10/11/2015,22.13,5125
10/11/2015,19.16,4806
10/11/2015,22.69,4452
10/12/2015,21.26,4228
10/12/2015,18.86,4122
10/12/2015,18.17,4047
10/12/2015,20.14,4038
10/12/2015,23.16,4171
10/12/2015,28.65,4766
10/12/2015,27.04,5355
10/12/2015,26.92,5785
10/12/2015,31.4,6070
10/12/2015,33.27,6222
10/12/2015,33.55,6312
10/12/2015,33.39,6387
10/12/2015,33.59,6441
10/12/2015,34.37,6472
10/12/2015,35.83,6523
10/12/2015,37.34,6556
10/12/2015,36.7,6547
10/12/2015,38.07,6441
10/12/2015,40.48,6383
10/12/2015,33.18,6198
10/12/2015,28,5956
10/12/2015,25.67,5592
10/12/2015,24.26,5138
10/12/2015,18.55,4620
10/13/2015,16.16,4369
10/13/2015,13.85,4250
10/13/2015,12.66,4164
10/13/2015,13.5,4153
10/13/2015,16.95,4307
10/13/2015,30.95,4947
10/13/2015,29.46,5598
10/13/2015,29.56,6052
10/13/2015,32.64,6353
10/13/2015,36.33,6495
10/13/2015,35.28,6566
10/13/2015,35.85,6627
10/13/2015,37.26,6666
10/13/2015,35.44,6683
10/13/2015,35.58,6737
10/13/2015,37.76,6759
10/13/2015,36.49,6733
10/13/2015,39.03,6597
10/13/2015,43.61,6528
10/13/2015,34.71,6318
10/13/2015,28.08,6043
10/13/2015,27.3,5656
10/13/2015,24.29,5170
10/13/2015,19.08,4715
10/14/2015,19.66,4467
10/14/2015,15.63,4270
10/14/2015,15.36,4142
10/14/2015,15.94,4121
10/14/2015,21.39,4322
10/14/2015,32,4774
10/14/2015,30.05,5373
10/14/2015,30.53,5810
10/14/2015,33.14,6086
10/14/2015,34.23,6200
10/14/2015,33.62,6244
10/14/2015,33.39,6281
10/14/2015,33.61,6304
10/14/2015,33.77,6306
10/14/2015,33.81,6339
10/14/2015,33.96,6364
10/14/2015,34.58,6361
10/14/2015,37,6282
10/14/2015,40.87,6226
10/14/2015,32.39,6041
10/14/2015,27.69,5794
10/14/2015,25.75,5448
10/14/2015,24.19,5008
10/14/2015,20.55,4550
10/15/2015,17.55,4302
10/15/2015,15.82,4139
10/15/2015,15.77,4034
10/15/2015,16.6,4019
10/15/2015,19.26,4193
10/15/2015,31.4,4661
10/15/2015,29.38,5218
10/15/2015,26.79,5639
10/15/2015,30.17,5902
10/15/2015,33.52,5998
10/15/2015,33.6,6036
10/15/2015,33.51,6071
10/15/2015,33.38,6087
10/15/2015,31.94,6093
10/15/2015,32.59,6130
10/15/2015,33.39,6176
10/15/2015,33.6,6205
10/15/2015,36.6,6165
10/15/2015,38.06,6124
10/15/2015,30.06,5954
10/15/2015,28.26,5714
10/15/2015,24.76,5373
10/15/2015,25.85,4954
10/15/2015,20.6,4510
10/16/2015,18.51,4244
10/16/2015,15.26,4064
10/16/2015,14.67,3950
10/16/2015,14.29,3932
10/16/2015,16.91,4114
10/16/2015,26.64,4517
10/16/2015,26.74,5059
10/16/2015,26.48,5497
10/16/2015,27,5786
10/16/2015,30.5,5921
10/16/2015,30.08,5986
10/16/2015,29.94,6029
10/16/2015,29.94,6031
10/16/2015,29.86,6011
10/16/2015,29.83,6018
10/16/2015,29.82,6030
10/16/2015,29.58,6025
10/16/2015,29.75,5962
10/16/2015,32.76,5892
10/16/2015,26.54,5695
10/16/2015,25.68,5447
10/16/2015,22.8,5152
10/16/2015,21.79,4804
10/16/2015,22.76,4457
10/17/2015,19.08,4198
10/17/2015,16.53,4054
10/17/2015,16.43,3964
10/17/2015,16.52,3929
10/17/2015,19.45,3957
10/17/2015,20.25,4179
10/17/2015,20.93,4378
10/17/2015,24.82,4591
10/17/2015,29.53,4831
10/17/2015,29.63,5007
10/17/2015,29.6,5131
10/17/2015,28.6,5208
10/17/2015,28.15,5217
10/17/2015,26.62,5185
10/17/2015,25.31,5177
10/17/2015,28.34,5179
10/17/2015,30.96,5210
10/17/2015,35.6,5321
10/17/2015,37.42,5417
10/17/2015,32.28,5337
10/17/2015,29.61,5182
10/17/2015,27.36,4971
10/17/2015,23,4715
10/17/2015,28.73,4462
10/18/2015,26,4173
10/18/2015,23.74,4046
10/18/2015,23.66,3966
10/18/2015,23.7,3937
10/18/2015,24.35,3948
10/18/2015,26.98,4136
10/18/2015,25.78,4257
10/18/2015,29.23,4399
10/18/2015,31.66,4604
10/18/2015,31.56,4781
10/18/2015,31.53,4925
10/18/2015,31.05,5021
10/18/2015,31.02,5051
10/18/2015,31.04,5053
10/18/2015,30.52,5071
10/18/2015,33.05,5092
10/18/2015,37.43,5155
10/18/2015,41.36,5319
10/18/2015,49.98,5453
10/18/2015,39.06,5421
10/18/2015,37.27,5299
10/18/2015,32.93,5077
10/18/2015,31.03,4768
10/18/2015,31.59,4499
10/19/2015,30.62,4198
10/19/2015,29.73,4100
10/19/2015,30,4047
10/19/2015,30.53,4045
10/19/2015,31.78,4181
10/19/2015,46.21,4735
10/19/2015,52.44,5276
10/19/2015,43.96,5695
10/19/2015,43.59,5967
10/19/2015,42.86,6100
10/19/2015,39.49,6147
10/19/2015,37.34,6165
10/19/2015,37.26,6152
10/19/2015,33.75,6123
10/19/2015,34,6111
10/19/2015,36.69,6121
10/19/2015,41.08,6143
10/19/2015,49.21,6161
10/19/2015,55.84,6140
10/19/2015,36.29,5986
